*Action(SiteID=UK|Country=GB|Currency=GBP|Version=745|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,*ConditionID,*C:Brand,*C:Colour,*C:Fit,*C:Size,*C:Department,*C:Type,*C:Sleeve Length,C:Fabric Type,C:Theme,*C:Character,*C:Pattern,*C:Material,*C:Neckline,*C:Features,*C:Size Type,*C:Vintage,C:Accents,C:Closure,C:Occasion,C:Collar Style,C:Season,C:Graphic Print,C:Handmade,C:Product Line,C:Signed,C:Country/Region of Manufacture,C:Character Family,C:Personalised,C:Chest Size,C:Garment Care,C:Model,C:Year Manufactured,C:Manufacturer Colour,C:MPN,,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,DomesticRateTable,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName
Add,,155183,,Deadstock Ralph Lauren Polo Bear Sweatshirt / Large /  L /  Grey  / 104TT,,,,3000,Ralph Lauren, Grey ,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3248.jpg?v=1606331002|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3249.jpg?v=1606331002|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3250.jpg?v=1606331002,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 21"" // Shoulder to bottom: 24"" <br>Colour: Grey <br>Condition: Brand new never worn. ",FixedPrice,30,103.935,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Champion Hoodie / Xtra Large /  XL /  Grey  / 107TT,,,,3000,Champion, Grey ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3249_7850a6c9-6436-45f0-96c2-4d4153cd2208.jpg?v=1605632656|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3250_6de3da62-35d5-4f59-bd86-188e0d38b86f.jpg?v=1605632658|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3251_9982f6ac-793f-4633-a56d-38d89fb213ef.jpg?v=1605632656,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 27"" // Shoulder to bottom: 30"" <br>Colour: Grey <br>Condition: Very good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 80's Puma Sweatshirt / Medium /  40 /  Mint / Purple  / 108TT,,,,3000,Puma, Mint / Purple ,Regular,40,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3245_964f456e-683c-42c3-8b50-64e87916c640.jpg?v=1605632545|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3247_3335a809-6428-4306-a179-f341fe0e89c6.jpg?v=1605632545|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3248_a4c78b58-1dcc-4373-a1e6-82b6700e42e5.jpg?v=1605632545|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3246_eca032a9-f8aa-4387-bc94-d23b2986a82e.jpg?v=1605632546,,"Size on label: 40<br>Recommended size: M<br>Pit to pit: 23"" // Shoulder to bottom: 26"" <br>Colour: Mint / Purple <br>Condition: Very good vintage condition! Some signs of wear. ",FixedPrice,30,54.1775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 00's Adidas Sweatshirt / Large /  L /  Red / 109TT,,,,3000,Adidas, Red,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3238_9d03e53a-24d1-4941-9b29-b84cb13fdc33.jpg?v=1605632113|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3239_529f8b41-9a13-4e52-9f80-95796da5210e.jpg?v=1605632113,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 24"" // Shoulder to bottom: 29"" <br>Colour: Red<br>Condition: Very good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 90's Nike Hoodie / Xtra Large /  XXL /  Navy  / 110TT,,,,3000,Nike, Navy ,Regular, XXL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3223.jpg?v=1605631481|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3224_27ee8d26-df09-40dd-bde7-7f789bf28e40.jpg?v=1605631480|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3225_792abe22-b85c-4a3d-958c-16d27d6638b5.jpg?v=1605631481,,"Size on label: XXL<br>Recommended size: XL<br>Pit to pit: 27"" // Shoulder to bottom: 30"" <br>Colour: Navy <br>Condition: Very good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 00's Nike Hoodie / Large /  XL /  Camo Green  / 111TT,,,,3000,Nike, Camo Green ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3294_2b509b8e-51be-40cc-9c56-2bcf8c2c07b8.jpg?v=1605544116|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3295_242dc498-e8ab-4b6b-81b0-f0d383d07b52.jpg?v=1605544116|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3296_b417c8fa-0001-43e1-a815-6af40993462d.jpg?v=1605544116,,"Size on label: XL<br>Recommended size: L<br>Pit to pit: 25"" // Shoulder to bottom: 28"" <br>Colour: Camo Green <br>Condition: Very good vintage condition. ",FixedPrice,30,40.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 90’s Women’s Nike Sweatshirt / Small /  S /  Pink / Red  / 112TT,,,,3000,Nike, Pink / Red ,Regular, S,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/4EB5351C-248F-4381-A16F-D01393AAFA4A.jpg?v=1604483882|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/8594C604-0117-4379-9E9E-2359381625E2.jpg?v=1604483882|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/CB431796-4EB9-4A4F-8365-8532758A3212.jpg?v=1604483883,,"Size on label: S<br>Recommended size: S<br>Pit to pit: 21"" // Shoulder to bottom: 25"" <br>Colour: Pink / Red <br>Condition: Excellent vintage condition! ",FixedPrice,30,75.9275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,RARE  90’s Nike Sweatshirt / Large /  XL /  Black  / 113TT,,,,3000,Nike, Black ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/935ED700-7294-4FDC-BEF4-520E2E92776C.jpg?v=1604483663|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/FFDE0224-178D-4598-A842-F36CF092CBEF.jpg?v=1604483663|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/3663C37D-1BA7-4C0D-B59E-E33B6A033B2A.jpg?v=1604483663,,"Size on label: XL<br>Recommended size: L <br>Pit to pit: 26"" // Shoulder to bottom: 27.5"" <br>Colour: Black <br>Condition: Very good vintage condition! ",FixedPrice,30,123.435,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Reebok Sweatshirt / Medium /  N/A /  Dark Blue  / 114TT,,,,3000,Reebok, Dark Blue ,Regular, N/A,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3175.jpg?v=1603114355|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3177.jpg?v=1603114355|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3176.jpg?v=1603114356,,"Size on label: N/A<br>Recommended size: M<br>Pit to pit: 22"" // Shoulder to bottom: 26"" <br>Colour: Dark Blue <br>Condition: Very good vintage condition but signs of fading & small hole on the cuff of a sleeve. ",FixedPrice,30,54.1775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Nike Sweatshirt / Medium /  XL /  Plum / 115TT,,,,3000,Nike, Plum,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3198.jpg?v=1603111358|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3199.jpg?v=1603111357|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3200.jpg?v=1603111357|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3202.jpg?v=1603111358|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3203.jpg?v=1603111357,,"Size on label: XL<br>Recommended size: M<br>Pit to pit: 23"" // Shoulder to bottom: 27"" <br>Colour: Plum<br>Condition: Very good vintage condition but some minor marks please see pictures. ",FixedPrice,30,61.4275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Acid Wash Nike Hoodie / Medium /  M /  Dark Blue / Grey Acid Wash  / 116TT,,,,3000,Nike, Dark Blue / Grey Acid Wash ,Regular, M,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3098.jpg?v=1602843339|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3099.jpg?v=1602843340,,"Size on label: M<br>Recommended size: M<br>Pit to pit: 25"" // Shoulder to bottom: 30"" <br>Colour: Dark Blue / Grey Acid Wash <br>Condition: Very good vintage condition! ",FixedPrice,30,61.4275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Nike 'Fitness Essentials' Sweatshirt / Medium /  M /  Drak Red  / 117TT,,,,3000,Nike, Drak Red ,Regular, M,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2860_319724a5-2215-46ad-8836-72e3a95daa6d.jpg?v=1601567108|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2861_1d8f54a9-de05-47fe-93ff-bc44949c56a4.jpg?v=1601567108|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2863_e4b385c2-5d42-46a5-bfb4-edb18a5dcb24.jpg?v=1601567108,,"Size on label: M<br>Recommended size: M<br>Pit to pit: 27"" // Shoulder to bottom: 27"" <br>Colour: Drak Red <br>Condition: Excellent vintage condition! ",FixedPrice,30,87.6825,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 80's Adidas 'One World' 1/4 Zip Sweatshirt / Large /  D5 F174 /  Grey  / 118TT,,,,3000,Adidas, Grey ,Regular, D5 F174,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2895_954debe4-8ce7-40e0-bec2-bc5c8939c707.jpg?v=1601397652|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2896_5b95842a-8f7b-4961-af6c-6ab25e6d60c3.jpg?v=1601397652|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2897_4641a2cf-b5d4-43b6-b221-a4ea8b5ba109.jpg?v=1601397652|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2898.jpg?v=1601397651|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2899_f5a24119-bd27-4f41-ae2a-8831fb2927b4.jpg?v=1601397651,,"Size on label: D5 F174<br>Recommended size: L<br>Pit to pit: 23"" // Shoulder to bottom: 26"" <br>Colour: Grey <br>Condition: Very good vintage condition! Small mark on the back please see the final photo. ",FixedPrice,30,61.4275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 80's Adidas Sweatshirt / Large /  D5 F174  /  Olive Green  / 119TT,,,,3000,Adidas, Olive Green ,Regular, D5 F174 ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2911_9002ccc3-e40c-4b89-a1b0-244ae2a05fad.jpg?v=1601396672|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2912_c3e8d955-86fb-48f7-b8ac-82e7271cf072.jpg?v=1601396672|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2913_8d0afa03-532a-4341-bc3b-574ffd7615a1.jpg?v=1601396671,,"Size on label: D5 F174 <br>Recommended size: L <br>Pit to pit: 25"" // Shoulder to bottom: 26.5"" <br>Colour: Olive Green <br>Condition: Very good vintage condition! ",FixedPrice,30,61.4275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 90's Nike Corduroy Hoodie / Small /  S /  Navy / Grey  / 120TT,,,,3000,Nike, Navy / Grey ,Regular, S,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2961_e340befa-b7e5-4d85-a2e5-2d7feb7a6187.jpg?v=1601223156|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2966_dc65d191-6155-43b5-bf8f-f90e1e670e11.jpg?v=1601223155|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2964.jpg?v=1601223156|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2963_ecc4a44d-8568-4926-bcbc-bb9fa716b40b.jpg?v=1601223155|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2965_d30c9510-0a3b-40dc-bc07-e450ae889af2.jpg?v=1601223156,,"Size on label: S<br>Recommended size: S/M<br>Pit to pit: 22"" // Shoulder to bottom: 26"" <br>Colour: Navy / Grey <br>Condition: Very good vintage condition! ",FixedPrice,30,68.6775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 90's Champion 1/4 Zip Sweatshirt / Large /  L /  Dark Grey  / 121TT,,,,3000,Champion, Dark Grey ,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3003_e81c6399-4475-4681-aec4-921ae903f480.jpg?v=1601221395|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3004_f67a4ba3-1a8a-47cb-af72-d415c265f3cc.jpg?v=1601221395|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3005_3ca27c32-7240-4555-b783-4fa6fc7ff87c.jpg?v=1601221395,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 25"" // Shoulder to bottom: 28"" <br>Colour: Dark Grey <br>Condition: Very good vintage condition! ",FixedPrice,30,61.4275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Adidas Sweatshirt / Xtra Large /  N/A /  Red / 122TT,,,,3000,Adidas, Red,Regular, N/A,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2935.jpg?v=1601140392|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2936.jpg?v=1601140393|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2937.jpg?v=1601140393|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2938.jpg?v=1601140392,,"Size on label: N/A<br>Recommended size: XL<br>Pit to pit: 28"" // Shoulder to bottom: 30"" <br>Colour: Red<br>Condition: Very good vintage condition! ",FixedPrice,30,54.1775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Umbro Sweatshirt / Xtra Large /  XL /  Orange  / 123TT,,,,3000,Umbro, Orange ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2939.jpg?v=1601140243|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2940.jpg?v=1601140242|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2941_502253bb-bec6-4e70-b2b0-ff6d49ba1c67.jpg?v=1601140243,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 27"" // Shoulder to bottom: 29"" <br>Colour: Orange <br>Condition: Very good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Chaps Denim Sweatshirt / Xtra Large /  N/A  /  Red  / 124TT,,,,3000,Chaps, Red ,Regular, N/A ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2997.jpg?v=1601137182|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2998.jpg?v=1601137183|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2999.jpg?v=1601137182|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_3000.jpg?v=1601137182,,"Size on label: N/A <br>Recommended size: XL<br>Pit to pit: 26"" // Shoulder to bottom: 29"" <br>Colour: Red <br>Condition: Very good vintage condition! Some minor dirt marks please see pictures. ",FixedPrice,30,54.1775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Aztec 1/4 Sweater / Large /  L /  Blue / Cream / Gold  / 125TT,,,,3000,Unbranded, Blue / Cream / Gold ,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2917.jpg?v=1600438099|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2918.jpg?v=1600444216,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 24"" // Shoulder to bottom: 26""<br>Colour: Blue / Cream / Gold <br>Condition: Excellent vintage condition! ",FixedPrice,30,35.42,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Baja Hoodie / Xtra Large /  XL /  Black / Purple / Blue / Green  / 126TT,,,,3000,Unbranded, Black / Purple / Blue / Green ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2899.jpg?v=1600435711|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2900.jpg?v=1600435711,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 26"" // Shoulder to bottom: 29""<br>Colour: Black / Purple / Blue / Green <br>Condition: Very good vintage condition! ",FixedPrice,30,35.42,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 00's Nike Full/Zip Sweater / Medium /  M /  Light Blue / Grey  / 127TT,,,,3000,Nike, Light Blue / Grey ,Regular, M,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2866.jpg?v=1600429490|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2867.jpg?v=1600429489,,"Size on label: M<br>Recommended size: M<br>Pit to pit: 23"" // Shoulder to bottom: 28.5"" <br>Colour: Light Blue / Grey <br>Condition: Very good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 00's Nike Fleece / XL /  XL /  Black / 128TT,,,,3000,Nike, Black,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2753_f3e9dce5-02e7-492b-8849-d484dbcea8d1.jpg?v=1600362079|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2754_0002e0ed-a279-4013-8c0a-bd7230d2b9f2.jpg?v=1600362089,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 25"" // Shoulder to bottom: 28.5"" <br>Colour: Black<br>Condition: Very good vintage condition! ",FixedPrice,30,40.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Nike Zip/up Sweatshirt / XL /  XL /  Dark Blue / 129TT,,,,3000,Nike, Dark Blue,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2758_e70c19a9-595c-4738-ae50-75469907f185.jpg?v=1600362066|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2761_1ebdcf2f-6d6d-46f9-be67-84f306b19e4b.jpg?v=1600362049|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2759_40c738e7-385c-4c7d-80ee-79c28c3b2b2d.jpg?v=1600362050|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2760_5efbbf57-d649-42c8-85b8-c4fbab7e30f3.jpg?v=1600362049,,"Size on label: XL<br>Recommended size: XL <br>Pit to pit: 25"" // Shoulder to bottom: 29"" <br>Colour: Dark Blue<br>Condition: Excellent vintage condition! ",FixedPrice,30,40.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 00's Nike Air Sweatshirt / Xtra Large /  XL /  Salmon Pink  / 130TT,,,,3000,Nike, Salmon Pink ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2776_7d9f0d28-c9af-44d3-bac1-57a4e36cd79e.jpg?v=1597765553|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2777_fd2b31b1-278d-4415-b40d-3e5511f17194.jpg?v=1597765553,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 28"" // Shoulder to bottom: 29"" <br>Colour: Salmon Pink <br>Condition: Excellent vintage condition! ",FixedPrice,30,61.4275,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Asics Hoodie / Xtra Large /  XL /  Yellow  / 131TT,,,,3000,Asics, Yellow ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/72B328FA-E546-4E42-B3F7-552823077EAD.jpg?v=1597154309|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2761.jpg?v=1597152295|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2762_48e14aa8-f13a-4604-b7f6-14e78b8cb306.jpg?v=1597152294,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 27"" // Shoulder to bottom: 30"" <br>Colour: Yellow <br>Condition: Excellent vintage condition! ",FixedPrice,30,54.1775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, USA College Champion Sweatshirt / Xtra Large /  XL  /  Dark Green  / 132TT,,,,3000,Champion, Dark Green ,Regular, XL ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2738_25e1aa34-b62e-4e55-bdec-5a95445996e1.jpg?v=1594302041|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2740_13e0ca5b-fdc9-4c65-9b49-a20c164c328b.jpg?v=1594302041|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2741_f315c79a-e86c-47b2-bcb6-df6a2a2476fb.jpg?v=1594302041,,"Size on label: XL <br>Recommended size: XL<br>Pit to pit: 24.5"" // Shoulder to bottom: 30"" <br>Colour: Dark Green <br>Condition: Very good vintage condition! ",FixedPrice,30,54.1775,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Fila Sweatshirt / Xtra Large /  XL  /  Black  / 133TT,,,,3000,Fila, Black ,Regular, XL ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2676_8c0d5b71-3cb2-414c-9e10-b63261f6ce9b.jpg?v=1594135814|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2678_ced788b4-8c4b-4cf5-a25e-95dc114c3ae3.jpg?v=1594135814|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2677_89fbf270-a24e-4381-b0f9-8d3bbd191fc5.jpg?v=1594135814,,"Size on label: XL <br>Recommended size: XL<br>Pit to pit: 26"" // Shoulder to bottom: 29"" <br>Colour: Black <br>Condition: Very good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
